,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
36,386660,499978,386660,Apartment Rentals Toronto | Bathurst St. and Rockford Rd.,2330,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/386660/thumber_5200187.v.2e8951d2bc3781fde1e8399deeff7ac1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/386660/thumber_5200187.v.2e8951d2bc3781fde1e8399deeff7ac1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/386660/slide_5200187.v.2e8951d2bc3781fde1e8399deeff7ac1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/386660,43.785338700000,-79.446760700000,e9a67685e4837d3c1c6e0e86ab799434,6000 Bathurst Street,False,Toronto,Ontario,6000 Bathurst Street,,,4165293867,,Phone||Text||Email,https://www.oshanter.com/apartments-for-rent/6000-bathurst-street,1,Non-Smoking,Long Term,"outdoor, underground, covered",active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Balcony', 'Fridge', 'Hardwood Floors', 'Laundry - Coin/Card']"
37,594159,1731179,594159,Rare Radio City - 1 Bed + Den,2700,Condo Unit,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594159/thumber_11247637.v.50587754aea429645262639e27d06ed8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594159/thumber_11247637.v.50587754aea429645262639e27d06ed8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594159/slide_11247637.v.50587754aea429645262639e27d06ed8.jpg,/on/toronto/rentals/condo/1-bedroom/non-smoking/594159,43.663251300000,-79.378249200000,7357a3ee2b2a721c85423fb94fd0c667,281 Mutual Street,False,Toronto,Ontario,281 Mutual Street,,,4168933018,,Phone||Text||Email,,1,Non-Smoking,Long Term,street parking,active,,3,,0,1 + Den,,1,False,False,['Water'],"['Laundry - In Suite', 'Dishwasher', 'Oven/Stove', 'Microwave']"
38,595574,1162718,595574,"2 BED 2 BATH - CONDOMINIUM FOR RENT - 1808 ST CLAIR AVE WEST, TORONTO, ONTARIO",2600,Apartment,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595574/thumber_11345648.v.85cc2c8f815d14f2302e5bbcdf096fc5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595574/thumber_11345648.v.85cc2c8f815d14f2302e5bbcdf096fc5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595574/slide_11345648.v.85cc2c8f815d14f2302e5bbcdf096fc5.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/595574,43.673883600000,-79.462434100000,a0930baba8128e1ddac46eb4f8652141,1808 St Clair Ave West,False,Toronto,Ontario,1808 St Clair Ave West,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/613-1808-st-clair-avenue-west-toronto-ontario-m6n-0c1,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,2,No,2,True,True,False,"['Air Conditioning', 'Balcony', 'Fridge', 'In-suite Storage']"
39,448798,1373758,448798,"25 Bedford Road, Toronto",2100 - 2395,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448798/thumber_6856966.v.6fb1a3f54bf9776f5916437b35702760.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448798/thumber_6856966.v.6fb1a3f54bf9776f5916437b35702760.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/448798/slide_6856966.v.6fb1a3f54bf9776f5916437b35702760.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/448798,43.670012400000,-79.397713900000,addb5330c5e8468453f651be5eb1d904,25 Bedford Road,False,Toronto,Ontario,25 Bedford Road,,,4169282230,,Phone||Text||Email,"http://www.westburyrentals.com/buildings-available/25-bedford-road/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=25%20Bedford%20Road,%20Toronto",1,Non-Smoking,Long Term,,active,,3,RSYNC,0,studio - 1,No,1,True,True,False,"['Balcony', 'Fridge', 'Hardwood Floors', 'Laundry - Coin/Card']"
40,493294,1373758,493294,"2507 & 2515 Eglinton Avenue West, Toronto",1999 - 2499,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/493294/thumber_8045490.v.04f7d79d23962dd97246d0cab2f59782.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/493294/thumber_8045490.v.04f7d79d23962dd97246d0cab2f59782.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/493294/slide_8045490.v.04f7d79d23962dd97246d0cab2f59782.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/493294,43.691183500000,-79.470354800000,b637733c7d4367c4618e1fd808c8cd48,2507 & 2515 Eglinton Avenue West,False,Toronto,Ontario,2507 & 2515 Eglinton Avenue West,,,6473436942,,Phone||Text||Email,"http://www.westburyrentals.com/buildings-available/2507-2515-eglinton-avenue-west/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=2507%20&amp;%202515%20Eglinton%20Avenue%20West,%20Toronto",1,Non-Smoking,Long Term,covered,active,,3,RSYNC,0,1 - 2,No,1,True,True,False,['Hardwood Floors']
41,512480,1487301,512480,320 Lonsdale Road,2800 - 3400,Apartment,"830, 742",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/512480/thumber_8537834.v.e13496f16546da197ef532aac2060248.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/512480/thumber_8537834.v.e13496f16546da197ef532aac2060248.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/512480/slide_8537834.v.e13496f16546da197ef532aac2060248.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/512480,43.689049500000,-79.412081500000,4cb8218bf97cb1458f10daab28abc8f1,320 Lonsdale Road,False,Toronto,Ontario,320 Lonsdale Road,,,8663648257,,Phone||Text||Email,https://www.apartments.com/316-320-lonsdale-rd-toronto-on/m08rb7k/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=320%20Lonsdale%20,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,0,2 - 3,No,1,True,True,"['Heat', 'Water']","['Alarm', 'Hardwood Floors', 'In-suite Storage', 'Laundry - Coin/Card']"
42,580371,1194684,580371,"92 NEVILLE PARK BLVD. #2 - BRIGHT 2BED/1BATH, LAUNDRY, **FREE UTLS**",1925,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580371/thumber_11340273.v.93294f9530212c38a1659c2ee52f393d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580371/thumber_11340273.v.93294f9530212c38a1659c2ee52f393d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580371/slide_11340273.v.93294f9530212c38a1659c2ee52f393d.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/580371,43.674311300000,-79.282236700000,1ac9d59250fdf9dccb92f73a2f91b3d6,"92 Neville Park Blvd.,",False,Toronto,Ontario,"92 Neville Park Blvd.,",,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,False,"['Heat', 'Water', 'Electricity']","['Dishwasher', 'Fridge', 'Laundry - Coin/Card', 'Laundry - Shared']"
43,595287,1162718,595287,"1 BED 1 BATH - CONDOMINIUM FOR RENT - 27 BATHURST STREET, TORONTO, ONTARIO",2200,Apartment,480,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595287/thumber_11330943.v.b1594b9d75eb0fe92f7d2a792cacff26.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595287/thumber_11330943.v.b1594b9d75eb0fe92f7d2a792cacff26.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/595287/slide_11330943.v.b1594b9d75eb0fe92f7d2a792cacff26.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/595287,43.641105600000,-79.401187700000,006f24531d3d80c89c33396d361e0fca,27 Bathurst Street,False,Toronto,Ontario,27 Bathurst Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/411w-27-bathurst-street-toronto-ontario-m5v-0r1,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,False,"['Balcony', 'Dishwasher', 'Fridge', 'In-suite Storage']"
44,349521,395730,349521,440 Rathburn Road,1999 - 2499,Apartment,"819, 1064",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/349521/thumber_11283962.v.d4bdd6622a6318e52f836d42164f1721.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/349521/thumber_11283962.v.d4bdd6622a6318e52f836d42164f1721.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/349521/slide_11283962.v.d4bdd6622a6318e52f836d42164f1721.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/349521,43.653981000000,-79.570872500000,eedf4f980699fec3b3e03270bf88b699,440 Rathburn Road,False,Toronto,Ontario,440 Rathburn Road,,,4372378128,,Phone||Text||Email,https://www.metcap.com/property/440-rathburn-road-etobicoke-on-m9c-3s7?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=440%20Rathburn%20Road,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,0,1 - 2,No,1,True,True,['Heat'],"['Dishwasher', 'Laundry - Coin/Card', 'Laundry - Shared', 'Microwave']"
45,585847,1208870,585847,"7 Jackes Avenue, Toronto, ON, M4T 1E3",2269,Apartment,465,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585847/thumber_10741866.v.9def8afafdc05b5480c701c8e57cb0be.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585847/thumber_10741866.v.9def8afafdc05b5480c701c8e57cb0be.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585847/slide_10741866.v.9def8afafdc05b5480c701c8e57cb0be.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/585847,43.684708800000,-79.391737000000,3e242ab0f5be69e1039aa4bc162425ab,7 Jackes Avenue,False,Toronto,Ontario,7 Jackes Avenue,,,6472507371,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,['Heat'],
46,589866,1162718,589866,"1 BED + DEN 1 BATH - CONDOMINIUM FOR RENT - 111 ST CLAIR AVENUE WEST, TORONTO, ONTARIO",2175,Apartment,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589866/thumber_10978637.v.e22f759dc9f6d2edea57a2dcbf5438ce.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589866/thumber_10978637.v.e22f759dc9f6d2edea57a2dcbf5438ce.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589866/slide_10978637.v.e22f759dc9f6d2edea57a2dcbf5438ce.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/589866,43.686709800000,-79.399258100000,34c809dd2b1f66a78e92de7787a4f56a,111 St Clair Avenue West,False,Toronto,Ontario,111 St Clair Avenue West,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/1724-111-st-clair-avenue-west-toronto-ontario-m4v-1n5,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,Yes,1,True,True,False,"['Dishwasher', 'Fridge', 'In-suite Storage', 'Laundry - Coin/Card']"
47,588753,2116735,588753,"Renovated 5 years ago. Cozy 1 bedroom, open kitchen",2100,Condo Unit,500,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588753/thumber_10920402.v.8329f3269842698fa47fd79859140d54.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588753/thumber_10920402.v.8329f3269842698fa47fd79859140d54.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588753/slide_10920402.v.8329f3269842698fa47fd79859140d54.jpg,/on/toronto/rentals/condo/1-bedroom/non-smoking/588753,43.665576300000,-79.387382400000,deb6b92b0b09cfbab4af7fdc024f7d09,,True,Toronto,Ontario,,,,,,Email,,1,Non-Smoking,Long Term,street parking,active,,3,,0,1,,1,False,False,['Water'],"['Dishwasher', 'Oven/Stove', 'Microwave', 'Fridge']"
0,376622,395730,376622,146 Jameson Avenue,1699 - 1899,Apartment,"423, 627",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376622/thumber_6179205.v.2a40ff9e174e2b8e79c00a99a74cc9cf.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376622/thumber_6179205.v.2a40ff9e174e2b8e79c00a99a74cc9cf.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/376622/slide_6179205.v.2a40ff9e174e2b8e79c00a99a74cc9cf.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/376622,43.636912700000,-79.436258700000,e5cb0b53583b201fb22463619317ea5b,"140, 146 Jameson Avenue",False,Toronto,Ontario,"140, 146 Jameson Avenue",,,4378865105,,Phone||Text||Email,https://www.metcap.com/property/140-146-jameson-avenue-toronto-on-m6k-2x5/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=146%20Jameson%20Avenue,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,0,studio - 1,No,1,True,True,"['Heat', 'Water']","['Dishwasher', 'Laundry - Coin/Card', 'Laundry - Shared', 'Microwave']"
1,356161,395730,356161,96 Jameson Avenue,1799 - 2599,Apartment,"721, 434, 750",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/356161/thumber_6484327.v.547283943bf4b9da1e30731a8f7019f0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/356161/thumber_6484327.v.547283943bf4b9da1e30731a8f7019f0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/356161/slide_6484327.v.547283943bf4b9da1e30731a8f7019f0.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/356161,43.634741500000,-79.435445400000,f5eee27456cd11aa81b5723066b06570,96 Jameson Avenue,False,Toronto,Ontario,96 Jameson Avenue,,,4378865105,,Phone||Text||Email,https://www.metcap.com/property/96-jameson-avenue-toronto-on-m6k-2x7/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=96%20Jameson%20Avenue,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,0,studio - 1,No,1,True,True,"['Heat', 'Water']","['Air Conditioning', 'Laundry - Coin/Card', 'Laundry - Shared', 'Microwave']"
2,594713,1162718,594713,"2 BED 1 BATH - CONDOMINIUM FOR RENT - 60 COLBORNE STREET, TORONTO, ONTARIO",3200,Apartment,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594713/thumber_11289385.v.8ed9955186f6bd7f3702c81a089f01f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594713/thumber_11289385.v.8ed9955186f6bd7f3702c81a089f01f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/594713/slide_11289385.v.8ed9955186f6bd7f3702c81a089f01f5.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/594713,43.649504000000,-79.374493700000,e163fc64ba8f52c9c043a84d24ed6d58,60 Colborne Street,False,Toronto,Ontario,60 Colborne Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/314-60-colborne-street-toronto-ontario-m5b-2b7,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,False,"['Dishwasher', 'Fridge', 'Hardwood Floors', 'In-suite Storage']"
3,573027,1373758,573027,Sterling Studio - Loft Space for Rent ,2100 - 7000,Apartment,"560, 3800, 3300",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573027/thumber_11417816.v.6c26b803d598038159c8a06595ab4e3b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573027/thumber_11417816.v.6c26b803d598038159c8a06595ab4e3b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573027/slide_11417816.v.6c26b803d598038159c8a06595ab4e3b.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/573027,43.656297300000,-79.446312800000,57b24e31f77c3ea3fe98c6cf5b85708b,225 Sterling Road,False,Toronto,Ontario,225 Sterling Road,,,4378821680,,Phone||Text||Email,https://www.sterlingstudiolofts.com/?utm_source=RentSync&utm_medium=Rent%20Faster&utm_campaign=Sterling%20Studio%20Industrial%20Lofts,1,,Long Term,,active,,3,RSYNC,0,1 - 1,No,1,True,True,False,
4,385492,499978,385492,Apartment Rentals Toronto | 42 Glen Elm Avenue,2820 - 3365,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/385492/thumber_5176650.v.6136d10d1da179c7f83a679437ad01c9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/385492/thumber_5176650.v.6136d10d1da179c7f83a679437ad01c9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/385492/slide_5176650.v.6136d10d1da179c7f83a679437ad01c9.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/385492,43.691967400000,-79.392832700000,130c08602ae651f28695e426394008cc,42 Glen Elm Avenue,False,Toronto,Ontario,42 Glen Elm Avenue,,,4164852538,,Phone||Text||Email,https://www.oshanter.com/apartments-for-rent/42-glen-elm-avenue,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,2 - 2,"Yes, No",1.5 - 2,True,True,"['Heat', 'Water']","['Balcony', 'Dishwasher', 'Fridge', 'Hardwood Floors']"
5,574947,1162718,574947,"2 BED 1.5 BATH - CONDOMINIUM FOR RENT - 99 HAYDEN STREET, TORONTO, ONTARIO",3290,Apartment,850,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/thumber_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/thumber_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/slide_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/574947,43.670228000000,-79.381741000000,0efefe263a3fdb302937ba1da5791f08,99 Hayden Street,False,Toronto,Ontario,99 Hayden Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/1001-99-hayden-street-toronto-ontario-m4y-3b4,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1.5,True,True,['Water'],"['Air Conditioning', 'Balcony', 'Dishwasher', 'Fireplace']"
6,585691,1162718,585691,"1 BED + DEN 2 BATH - CONDOMINIUM FOR RENT - 4208 DUNDAS STREET WEST, TORONTO, ONTARIO",2500,Apartment,800,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585691/thumber_10733299.v.cdb8b445c30c3a9aa5e437a292ddb350.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585691/thumber_10733299.v.cdb8b445c30c3a9aa5e437a292ddb350.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585691/slide_10733299.v.cdb8b445c30c3a9aa5e437a292ddb350.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/585691,43.660500400000,-79.511627600000,aade44fed12d88544fec33a227396e43,4208 Dundas Street West,False,Toronto,Ontario,4208 Dundas Street West,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/309-4208-dundas-street-west-etobicoke-ontario-m8x-1y6,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,Yes,2,True,True,False,"['Balcony', 'Dishwasher', 'Fridge', 'In-suite Storage']"
7,443340,1345751,443340,Gorgeous rental suites located in park and ravine settings in sought after neighbourhood,2100 - 2650,Apartment,"840, 940",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443340/thumber_6686295.v.2a6c11042cbbf0a25fc8d157d4c0ee26.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443340/thumber_6686295.v.2a6c11042cbbf0a25fc8d157d4c0ee26.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443340/slide_6686295.v.2a6c11042cbbf0a25fc8d157d4c0ee26.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/443340,43.728311000000,-79.323849900000,0a56f6c38d286706f1dd36a4fbc990d2,65 Wynford Heights Cr.,False,Toronto,Ontario,65 Wynford Heights Cr.,,,4164443063,,Phone||Text||Email,https://hrpm.ca/properties/65-wynford-heights-cr/,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,0,1 - 2,No,1,False,False,"['Heat', 'Water']","['Air Conditioning', 'Elevator']"
8,577873,1194684,577873,"2696 LAKESHORE BLVD. W. 26 - MIMICO, 1BR/1BATH, LAUNDRY, STEPS TO TTC",2350,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/thumber_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/thumber_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/slide_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/577873,43.603055100000,-79.496180700000,c65bc2ce7b62a30afed6eb0a3ae4be49,2696 Lake Shore Blvd. W.,False,Toronto,Ontario,2696 Lake Shore Blvd. W.,,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,"['Heat', 'Water']","['Fridge', 'Laundry - Coin/Card', 'Laundry - In Suite', 'Laundry - Shared']"
9,586672,1162718,586672,"1 BED 1 BATH - CONDOMINIUM FOR RENT - 319 JARVIS STREET, TORONTO, ONTARIO",2600,Apartment,600,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586672/thumber_10790310.v.d3ee55358778c1f2dd4796b2bc3cfde5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586672/thumber_10790310.v.d3ee55358778c1f2dd4796b2bc3cfde5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586672/slide_10790310.v.d3ee55358778c1f2dd4796b2bc3cfde5.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/586672,43.659792600000,-79.375420100000,892228c1d493bc4f7ee96910b28fc36c,319 Jarvis Street,False,Toronto,Ontario,319 Jarvis Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/ph06-319-jarvis-street-toronto-ontario-m5b-2c2,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,False,"['Balcony', 'Dishwasher', 'Fridge', 'In-suite Storage']"
