,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
38,454697,1402358,454697,Imperial Towers - 90 Tyndall,1875 - 2075,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/thumber_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/thumber_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/slide_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454697,43.636188800000,-79.428769500000,0eaaecc6a2680c73c07511b3093f3e7a,90 Tyndall Avenue,False,Toronto,Ontario,90 Tyndall Avenue,,,4165301014,4165433901,Phone||Text||Email,https://www.ranee.ca/apartments/90-tyndall,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,studio - 1,No,1,False,False,['Water'],"['Laundry - Coin/Card', 'Laundry - Shared', 'Elevator']"
39,571588,1162718,571588,"2 BED 1 BATH - BASEMENT FOR RENT - 390 OAKWOOD AVENUE, YORK, ONTARIO",1995,Basement,800,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571588/thumber_10275770.v.fe1d43aab866f6dd101eb74c8c54911b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571588/thumber_10275770.v.fe1d43aab866f6dd101eb74c8c54911b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571588/slide_10275770.v.fe1d43aab866f6dd101eb74c8c54911b.jpg,/on/toronto/rentals/basement/2-bedrooms/pet-friendly/571588,43.687856800000,-79.439259000000,dc4a42313ea700affbea1b3ce0c64f2b,390 Oakwood Avenue,False,Toronto,Ontario,390 Oakwood Avenue,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/2-390-oakwood-avenue-york-ontario-m6e-2w3,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,"['Water', 'Electricity']","['Fridge', 'In-suite Storage', 'Laundry - Coin/Card', 'Laundry - Shared']"
40,593129,1162718,593129,"1 BED + DEN 1 BATH - CONDOMINIUM FOR RENT - 33 HELENDALE AVENUE, TORONTO, ONTARIO",2400,Apartment,600,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593129/thumber_11195485.v.378ae3e5f127fb3a3a8754d0dfd30e8a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593129/thumber_11195485.v.378ae3e5f127fb3a3a8754d0dfd30e8a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593129/slide_11195485.v.378ae3e5f127fb3a3a8754d0dfd30e8a.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/593129,43.708766100000,-79.399561300000,f71f3dee7952312a11b3c52f409b94d3,33 Helendale Avenue,False,Toronto,Ontario,33 Helendale Avenue,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/1504-33-helendale-avenue-toronto-ontario-m4r-1c5,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,0,1,Yes,1,True,True,['Water'],"['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
41,560380,1402353,560380,Midtown Apartments,2520 - 4125,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/thumber_9770327.v.05d732304821e568520264f8706d3716.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/thumber_9770327.v.05d732304821e568520264f8706d3716.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/slide_9770327.v.05d732304821e568520264f8706d3716.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560380,43.709262100000,-79.393672200000,8806059b79a7ce8df2d38c4e8689602c,170 Roehampton,False,Toronto,Ontario,170 Roehampton,,,5142332952,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,0,studio - 2,No,1 - 2,True,True,False,
42,547337,1650769,547337,Brand New Building in Toronto City,3480 - 4800,Apartment,"444, 610, 1035",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/thumber_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/thumber_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/slide_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/547337,43.662810000000,-79.384020000000,b46bbccddf9b5db50807a90ebe5c0b84,7 Grosvenor Street,False,Toronto,Ontario,7 Grosvenor Street,,,5142776464,,Phone||Text||Email,https://corporatestays.com/en/cs-buildings/immix,1,Non-Smoking,Short Term,,active,,3,RSYNC,0,1 - 3,No,1,True,True,"['Heat', 'Water', 'Electricity', 'Internet']","['Air Conditioning', 'Alarm', 'Dishwasher', 'Fridge']"
43,589391,1162718,589391,"2 BED 1 BATH - CONDOMINIUM FOR RENT - 65 SCADDING AVENUE, TORONTO, ONTARIO",2990,Apartment,900,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589391/thumber_10949943.v.389c4b8547fbc9d4c332e3aedc6f278a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589391/thumber_10949943.v.389c4b8547fbc9d4c332e3aedc6f278a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/589391/slide_10949943.v.389c4b8547fbc9d4c332e3aedc6f278a.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/589391,43.648975600000,-79.365279300000,28fdcf61deb29793556716cbe1c1a509,65 Scadding Avenue,False,Toronto,Ontario,65 Scadding Avenue,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/00-65-scadding-avenue-toronto-ontario-m5a-4l1,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,['Water'],"['Balcony', 'Dishwasher', 'Fridge', 'Hardwood Floors']"
44,369256,499959,369256,Beautiful Unit for Rent ,2250,Apartment,500,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/thumber_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/thumber_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/slide_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/369256,43.640528800000,-79.424411200000,a4fe0ab0f312817672df16e37f6f3d32,38 Joe Shuster Way,False,Toronto,Ontario,38 Joe Shuster Way,,,6472503242,,Phone||Text||Email,https://www.zahraproperties.com/rentals/38-joe-shuster-way-toronto-on5,1,Non-Smoking,Long Term,street parking,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
45,330244,395730,330244,77 Wellesley Street East,2049 - 2099,Apartment,"740, 627",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/thumber_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/thumber_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/slide_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/330244,43.665655600000,-79.380609900000,5caea83695dfaaf60263eb2731bba71e,77 Wellesley Street East,False,Toronto,Ontario,77 Wellesley Street East,,,2264019285,,Phone||Text||Email,https://www.77wellesleystreet.com/?utm_source=RentfasterILS,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,0,1 - 1,No,1,False,False,False,"['Laundry - Shared', 'Elevator']"
46,443363,1345751,443363,Great suites in excellent location!,1950 - 2400,Apartment,"790, 690",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/thumber_6686609.v.4780b573adc1b8377c9498d147358964.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/thumber_6686609.v.4780b573adc1b8377c9498d147358964.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/443363/slide_6686609.v.4780b573adc1b8377c9498d147358964.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/443363,43.674876200000,-79.569114100000,adbbec68e00d9a482fff75efdd44e313,10 Willowridge Road,False,Toronto,Ontario,10 Willowridge Road,,,4162492541,,Phone||Text||Email,https://hrpm.ca/properties/10-willowridge-road/,1,Non-Smoking,Long Term,"outdoor, underground",active,,3,RSYNC,0,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Coin/Card']"
47,556494,36867,556494,"Welcome to Brookbanks Apartments Offering 1, 2, 3 and 4-bedroom's in the Heart of North York!",2275 - 3050,Apartment,"950, 1091, 1372",Immediate,"Immediate, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/thumber_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/thumber_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/556494/slide_9666517.v.c8bfc226f172e881c0e796e7dc17c5e1.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/556494,43.751731100000,-79.331901100000,a575096f112c0350e1a837b5f5224df8,15 Brookbanks Drive,False,Toronto,Ontario,15 Brookbanks Drive,,,6479565259,,Phone||Text||Email,https://www.realstar.ca/apartments/on/toronto/brookbanks-apartments,1,Smoke Free Building,Long Term,"underground, outdoor",active,,3,RSYNC,0,1 - 3,No,1 - 1.5,True,True,"['Water', 'Heat']","['Dishwasher', 'Laundry - Shared', 'Balcony', 'Microwave']"
0,454697,1402358,454697,Imperial Towers - 90 Tyndall,1875 - 2075,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/thumber_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/thumber_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454697/slide_7123727.v.e490dfa80cf37130e0183a57da2ff3f2.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454697,43.636188800000,-79.428769500000,0eaaecc6a2680c73c07511b3093f3e7a,90 Tyndall Avenue,False,Toronto,Ontario,90 Tyndall Avenue,,,4165301014,4165433901,Phone||Text||Email,https://www.ranee.ca/apartments/90-tyndall,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,studio - 1,No,1,False,False,['Water'],"['Laundry - Coin/Card', 'Laundry - Shared', 'Elevator']"
1,547337,1650769,547337,Brand New Building in Toronto City,3480 - 4800,Apartment,"444, 610, 1035",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/thumber_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/thumber_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/547337/slide_9389390.v.43ec1e23c86995dc88902d567f18692f.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/547337,43.662810000000,-79.384020000000,b46bbccddf9b5db50807a90ebe5c0b84,7 Grosvenor Street,False,Toronto,Ontario,7 Grosvenor Street,,,5142776464,,Phone||Text||Email,https://corporatestays.com/en/cs-buildings/immix,1,Non-Smoking,Short Term,,active,,3,RSYNC,0,1 - 3,No,1,True,True,"['Heat', 'Water', 'Electricity', 'Internet']","['Air Conditioning', 'Alarm', 'Dishwasher', 'Fridge']"
2,560380,1402353,560380,Midtown Apartments,2520 - 4125,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/thumber_9770327.v.05d732304821e568520264f8706d3716.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/thumber_9770327.v.05d732304821e568520264f8706d3716.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560380/slide_9770327.v.05d732304821e568520264f8706d3716.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/560380,43.709262100000,-79.393672200000,8806059b79a7ce8df2d38c4e8689602c,170 Roehampton,False,Toronto,Ontario,170 Roehampton,,,5142332952,,Phone||Text||Email,,1,,Long Term,,active,,3,RSYNC,0,studio - 2,No,1 - 2,True,True,False,
3,585461,1162718,585461,"1 BED + DEN 1 BATH - MULTI UNIT - ABOVE GROUND FOR RENT - 11 COLUMBINE AVENUE, TORONTO, ONTARIO",2395,Apartment,750,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585461/thumber_10717561.v.f105ff35bf1e93e1c457fd68ae3a8268.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585461/thumber_10717561.v.f105ff35bf1e93e1c457fd68ae3a8268.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/585461/slide_10717561.v.f105ff35bf1e93e1c457fd68ae3a8268.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/585461,43.671146700000,-79.309807300000,4b487abc540c629acc314744332e4ab2,11 Columbine Avenue,False,Toronto,Ontario,11 Columbine Avenue,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/3-11-columbine-avenue-toronto-ontario-m4l-1p2,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,Yes,1,True,True,False,"['Fridge', 'Hardwood Floors', 'In-suite Storage', 'Laundry - Coin/Card']"
4,586661,1194684,586661,"8 HILLCREST AVE. #2115 - SPACIOUS 2BED/2BATH, PARKING, LOCKER, BALCONY",3095,Apartment,900,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586661/thumber_10789240.v.2d81273d1f25c8b778ce244fe1167a4a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586661/thumber_10789240.v.2d81273d1f25c8b778ce244fe1167a4a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/586661/slide_10789240.v.2d81273d1f25c8b778ce244fe1167a4a.jpg,/on/toronto/rentals/apartment/2-bedrooms/non-smoking/586661,43.768285300000,-79.411753600000,2a655924c049630c330635b770055ec7,"8 Hillcrest Avenue,",False,Toronto,Ontario,"8 Hillcrest Avenue,",,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,0,2,No,2,False,False,['Water'],"['Air Conditioning', 'Balcony', 'Carpeted Floors', 'Dishwasher']"
5,580780,1650769,580780,Corporate Stays,3450,Apartment,550,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580780/thumber_10441383.v.8f9461397975ef8f45091fcf00d71f9b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580780/thumber_10441383.v.8f9461397975ef8f45091fcf00d71f9b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/580780/slide_10441383.v.8f9461397975ef8f45091fcf00d71f9b.jpg,/on/toronto/rentals/apartment/1-bedroom/short-term/580780,43.649600000000,-79.387167700000,1d7a5fe576b95b90354844509ee7a664,140 Simcoe Street,False,Toronto,Ontario,140 Simcoe Street,,,5142776464,,Phone||Text||Email,https://corporatestays.com/en/cs-buildings/university-plaza/,1,Non-Smoking,Short Term,,active,,3,RSYNC,0,1,No,1,False,False,"['Heat', 'Water', 'Electricity', 'Internet']","['Air Conditioning', 'Dishwasher', 'Fridge', 'Hardwood Floors']"
6,369256,499959,369256,Beautiful Unit for Rent ,2250,Apartment,500,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/thumber_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/thumber_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/369256/slide_4884457.v.89821f4553f500526e371bc3782ddb82.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/369256,43.640528800000,-79.424411200000,a4fe0ab0f312817672df16e37f6f3d32,38 Joe Shuster Way,False,Toronto,Ontario,38 Joe Shuster Way,,,6472503242,,Phone||Text||Email,https://www.zahraproperties.com/rentals/38-joe-shuster-way-toronto-on5,1,Non-Smoking,Long Term,street parking,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Air Conditioning', 'Balcony', 'Dishwasher', 'Fridge']"
7,592047,2050083,592047,Upper - 231 Symington Avenue,4500,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592047/thumber_11115585.v.ee3b61cbc5d19eebedd1c72658977931.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592047/thumber_11115585.v.ee3b61cbc5d19eebedd1c72658977931.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/592047/slide_11115585.v.ee3b61cbc5d19eebedd1c72658977931.jpg,/on/toronto/rentals/apartment/4-bedrooms/pet-friendly/592047,43.663529000000,-79.450030600000,f91e5d7fefab857080f939c24faef1c2,231 Symington Avenue,False,Toronto,Ontario,231 Symington Avenue,,,6473675289,,Phone||Text||Email,https://rpmon031.appfolio.com/listings/detail/d629a8fb-e5c1-4b28-9792-9ed72735de54,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,4,No,2,True,True,False,"['Air Conditioning', 'Dishwasher', 'Fridge', 'Laundry - In Suite']"
8,574947,1162718,574947,"2 BED 1.5 BATH - CONDOMINIUM FOR RENT - 99 HAYDEN STREET, TORONTO, ONTARIO",3290,Apartment,850,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/thumber_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/thumber_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/574947/slide_10231769.v.cc2bcdbfb747b2d4dedff66559b000d3.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/574947,43.670228000000,-79.381741000000,0efefe263a3fdb302937ba1da5791f08,99 Hayden Street,False,Toronto,Ontario,99 Hayden Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/1001-99-hayden-street-toronto-ontario-m4y-3b4,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1.5,True,True,['Water'],"['Air Conditioning', 'Balcony', 'Dishwasher', 'Fireplace']"
9,583723,1301534,583723,West Condos,2307,Apartment,522,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583723/thumber_11142665.v.604ffae777abdddb5ebf956144127395.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583723/thumber_11142665.v.604ffae777abdddb5ebf956144127395.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583723/slide_11142665.v.604ffae777abdddb5ebf956144127395.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/583723,43.641013900000,-79.403765300000,631cf2d0bc8735a1a1fc277efc0086b0,9 Tecumseth,False,Toronto,Ontario,9 Tecumseth,,,2896249825,,Phone||Text||Email,https://www.fhkipling.com//residential/west-condos,1,,Long Term,,active,,3,RSYNC,0,1,Yes,1,True,True,"['Heat', 'Water', 'Electricity']",
10,577873,1194684,577873,"2696 LAKESHORE BLVD. W. 26 - MIMICO, 1BR/1BATH, LAUNDRY, STEPS TO TTC",2350,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/thumber_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/thumber_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/577873/slide_10326476.v.269ea0fb9f3580fd4f6e60cbb51abccd.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/577873,43.603055100000,-79.496180700000,c65bc2ce7b62a30afed6eb0a3ae4be49,2696 Lake Shore Blvd. W.,False,Toronto,Ontario,2696 Lake Shore Blvd. W.,,,6474242430,,Phone||Text||Email,,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,2,No,1,True,True,"['Heat', 'Water']","['Fridge', 'Laundry - Coin/Card', 'Laundry - In Suite', 'Laundry - Shared']"
11,593500,1162718,593500,"1 BED 1 BATH - CONDOMINIUM FOR RENT - 28 WIDMER STREET, TORONTO, ONTARIO",2300,Apartment,600,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593500/thumber_11211672.v.48ba5d5d2b416c60fafb0f0b982c7ec8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593500/thumber_11211672.v.48ba5d5d2b416c60fafb0f0b982c7ec8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/593500/slide_11211672.v.48ba5d5d2b416c60fafb0f0b982c7ec8.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/593500,43.647178400000,-79.391606300000,2071bcf190ebcaf5cd5c158930af010a,28 Widmer Street,False,Toronto,Ontario,28 Widmer Street,,,9053858150,4165085288,Phone||Text||Email,https://royalyorkpropertymanagement.ca/property/4621-28-widmer-street-toronto-ontario-m5v-2e7,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,False,"['Dishwasher', 'Fridge', 'In-suite Storage', 'Laundry - In Suite']"
12,330244,395730,330244,77 Wellesley Street East,2049 - 2099,Apartment,"740, 627",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/thumber_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/thumber_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/330244/slide_10843262.v.cf90387dc8aa8fa848cf366ba3cbe45d.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/330244,43.665655600000,-79.380609900000,5caea83695dfaaf60263eb2731bba71e,77 Wellesley Street East,False,Toronto,Ontario,77 Wellesley Street East,,,2264019285,,Phone||Text||Email,https://www.77wellesleystreet.com/?utm_source=RentfasterILS,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,0,1 - 1,No,1,False,False,False,"['Laundry - Shared', 'Elevator']"
